id,client_id,client_name,artisan_id,artisan_name,service_type,description,city,price,rating,latitude,longitude,created_at,updated_at,commune
6259,CL-1523,User_1523,4826,Sarah_4826,Décorateur d'intérieur,Aménagement et décoration intérieure.,Skikda,12502,4.1,36.6939025,7.3105409,2026-11-22 23:32:02,2026-12-03 23:32:02,Bekkouche Lakhdar
6260,CL-1775,User_1775,4158,Youssef_4158,Dératiseur / Désinsectiseur,Traitement contre nuisibles.,Skikda,5878,4.7,37.0065806,6.5690345,2026-05-16 07:52:27,2026-05-28 07:52:27,Collo
6261,CL-0075,User_0075,1357,Mounir_1357,Menuisier,Fabrication et pose d'ouvrages en bois.,Skikda,2890,4.4,37.0470382,6.4205306,2026-01-06 16:43:53,2026-01-21 16:43:53,Kanoua
6262,CL-1555,User_1555,3258,Samira_3258,Soutien Scolaire,Cours de soutien et accompagnement scolaire.,Skikda,11436,3.2,36.6195945,7.0645888,2026-04-12 11:17:02,2026-05-09 11:17:02,Es Sebt
6263,CL-1458,User_1458,440,Ali_440,Piscines (Constructeur/Maintenance),Construction et entretien de piscines.,Skikda,12882,4.5,36.6439118,6.6281274,2026-04-17 20:18:56,2026-05-03 20:18:56,Beni Oulbane
6264,CL-0380,User_0380,4927,Ferial_4927,Décorateur d'intérieur,Aménagement et décoration intérieure.,Skikda,3111,4.1,36.9097648,6.3403579,2026-10-05 03:00:35,2026-10-21 03:00:35,Oued Zehour
6265,CL-1956,User_1956,339,Khaled_339,Carreleur,Pose et réparation de carrelage.,Skikda,11777,3.6,36.8200545,6.3880209,2026-03-19 20:02:58,2026-04-10 20:02:58,Ouldja Boulballout
6266,CL-1514,User_1514,2521,Lina_2521,Nettoyage professionnel (Spécialisé),Nettoyage spécialisé pour particuliers et entreprises.,Skikda,10762,3.0,36.7003588,6.5076167,2026-02-12 16:12:27,2026-03-10 16:12:27,Oum Toub
6267,CL-1879,User_1879,4825,Nassim_4825,Vitrailler / Miroitier,Pose et réparation de vitres et miroirs.,Skikda,10745,4.8,36.9304439,6.5842202,2026-10-06 14:38:03,2026-10-07 14:38:03,Kerkera
6268,CL-0157,User_0157,4096,Chafik_4096,Menuisier,Fabrication et pose d'ouvrages en bois.,Skikda,9859,3.3,36.8992518,6.7934365,2026-11-01 09:25:12,2026-11-19 09:25:12,Aïn Zouit
6269,CL-0232,User_0232,3779,Sofiane_3779,Peintre,Travaux de peinture intérieure et extérieure.,Skikda,7690,4.8,36.687176,6.9771347,2026-09-20 22:36:56,2026-10-04 22:36:56,El Ghedir
6270,CL-0906,User_0906,2345,Chiraz_2345,Fabrication de Bougies,Fabrication artisanale de bougies.,Skikda,11891,3.2,36.9888886,6.4592299,2026-08-21 03:58:11,2026-08-28 03:58:11,Zitouna
6271,CL-0843,User_0843,553,Wassim_553,Chauffagiste,Installation et entretien de chauffage.,Skikda,3407,3.4,36.8600024,7.2917539,2026-12-06 05:29:06,2026-12-24 05:29:06,Ben Azzouz
6272,CL-1918,User_1918,4446,Amira_4446,Tapissier / Couturier (Linge de Maison),Confection et rénovation textile.,Skikda,8493,4.1,36.9304439,6.5842202,2026-10-28 08:02:53,2026-11-16 08:02:53,Kerkera
6273,CL-0164,User_0164,4618,Zohra_4618,Fabrication de parfums,Création artisanale de parfums.,Skikda,2975,3.2,36.687176,6.9771347,2026-08-05 07:46:13,2026-08-13 07:46:13,El Ghedir
6274,CL-0665,User_0665,2619,Younes_2619,Antenniste,Installation et réglage d'antennes.,Skikda,10664,4.1,36.7792138,7.1724216,2026-11-05 00:12:10,2026-11-20 00:12:10,Djendel Saadi Mohamed
6275,CL-1751,User_1751,2701,Kenza_2701,Soutien Scolaire,Cours de soutien et accompagnement scolaire.,Skikda,6777,4.6,36.7331778,7.2219657,2026-05-27 09:51:43,2026-06-17 09:51:43,Aïn Charchar
6276,CL-0585,User_0585,1401,Hamza_1401,Plâtrier / Staffeur,Finition murale et décoration en plâtre.,Skikda,6470,3.4,36.7003588,6.5076167,2026-07-20 06:07:41,2026-07-27 06:07:41,Oum Toub
6277,CL-1099,User_1099,1062,Souad_1062,Tapissier / Couturier (Linge de Maison),Confection et rénovation textile.,Skikda,11529,4.2,36.8992518,6.7934365,2026-04-11 02:54:32,2026-04-26 02:54:32,Aïn Zouit
6278,CL-0456,User_0456,1030,Dalila_1030,Nettoyage professionnel (Spécialisé),Nettoyage spécialisé pour particuliers et entreprises.,Skikda,10260,3.1,36.8252292,6.8890251,2026-05-28 22:26:02,2026-06-09 22:26:02,El Hadaiek
6279,CL-1671,User_1671,2316,Aya_2316,Cosmétiques (Crèmes hydratantes),Fabrication de cosmétiques artisanaux.,Skikda,14491,3.3,36.9097648,6.3403579,2026-01-20 08:30:24,2026-02-08 08:30:24,Oued Zehour
6280,CL-0623,User_0623,4658,Aymen_4658,Électricien,Installation et maintenance électrique.,Skikda,4184,5.0,37.0017763,6.5133033,2026-05-14 13:17:42,2026-06-09 13:17:42,Cheraïa
6281,CL-1169,User_1169,2573,Dina_2573,Tapissier / Couturier (Linge de Maison),Confection et rénovation textile.,Skikda,3767,4.4,36.8200545,6.3880209,2026-11-14 21:08:03,2026-11-30 21:08:03,Ouldja Boulballout
6282,CL-0907,User_0907,3881,Farouk_3881,Menuisier,Fabrication et pose d'ouvrages en bois.,Skikda,7050,4.7,36.4916761,6.939741,2026-02-15 17:42:03,2026-02-26 17:42:03,Ouled Hbaba
6283,CL-0675,User_0675,196,Hana_196,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,11262,3.1,36.8361791,6.6427952,2026-10-20 20:14:33,2026-11-07 20:14:33,Tamalous
6284,CL-0097,User_0097,97,Chaima_97,Coiffure à Domicile,Coiffure à domicile.,Skikda,10415,4.3,36.8992518,6.7934365,2026-11-22 01:08:05,2026-12-19 01:08:05,Aïn Zouit
6285,CL-0140,User_0140,4480,Kahina_4480,Restauration de vêtements,Réparation et retouche de vêtements.,Skikda,13447,4.6,36.6939025,7.3105409,2026-10-15 08:09:50,2026-11-02 08:09:50,Bekkouche Lakhdar
6286,CL-0508,User_0508,3594,Racha_3594,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,10210,4.1,37.0065806,6.5690345,2026-08-19 15:08:44,2026-09-03 15:08:44,Collo
6287,CL-1348,User_1348,879,Hiba_879,Fabrication de Bougies,Fabrication artisanale de bougies.,Skikda,2753,4.5,36.8441177,6.929106,2026-03-17 10:35:33,2026-04-08 10:35:33,Hamadi Krouma
6288,CL-1826,User_1826,4605,Malika_4605,Fabrication de Bougies,Fabrication artisanale de bougies.,Skikda,12929,3.0,36.7331778,7.2219657,2026-08-02 19:34:11,2026-08-15 19:34:11,Aïn Charchar
6289,CL-1389,User_1389,1402,Chahinez_1402,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,12675,3.1,36.8361791,6.6427952,2026-10-14 20:54:09,2026-10-23 20:54:09,Tamalous
6290,CL-0417,User_0417,488,Chaima_488,Tapissier / Couturier (Linge de Maison),Confection et rénovation textile.,Skikda,9561,4.3,36.6043041,6.7323529,2026-08-09 08:24:41,2026-08-18 08:24:41,Aïn Bouziane
6291,CL-0764,User_0764,3735,Dalila_3735,Cosmétiques (Crèmes hydratantes),Fabrication de cosmétiques artisanaux.,Skikda,8744,4.6,36.7051396,6.8043312,2026-02-22 18:12:42,2026-03-05 18:12:42,Emdjez Edchich
6292,CL-1895,User_1895,4939,Salah_4939,Jardinier / Paysagiste,Entretien et aménagement des espaces verts.,Skikda,6933,4.8,36.8801317,6.9077363,2026-03-24 03:15:48,2026-04-15 03:15:48,Skikda
6293,CL-0857,User_0857,2922,Majda_2922,Fabrication de parfums,Création artisanale de parfums.,Skikda,6698,3.3,36.8252292,6.8890251,2026-04-04 17:54:31,2026-04-09 17:54:31,El Hadaiek
6294,CL-0381,User_0381,3575,Amine_3575,Menuisier,Fabrication et pose d'ouvrages en bois.,Skikda,7551,4.8,36.8081951,6.5668371,2026-10-21 02:17:25,2026-10-26 02:17:25,Bin El Ouiden
6295,CL-0071,User_0071,3019,Tarek_3019,Antenniste,Installation et réglage d'antennes.,Skikda,13676,4.2,37.0065806,6.5690345,2026-03-22 18:49:29,2026-03-26 18:49:29,Collo
6296,CL-0305,User_0305,2597,Lamia_2597,Organisation d'événements,Planification et gestion d'événements.,Skikda,10526,3.1,36.6939025,7.3105409,2026-07-02 22:52:00,2026-07-10 22:52:00,Bekkouche Lakhdar
6297,CL-1795,User_1795,3090,Nassim_3090,Antenniste,Installation et réglage d'antennes.,Skikda,5541,3.0,36.7331778,7.2219657,2026-10-20 19:08:01,2026-10-20 19:08:01,Aïn Charchar
6298,CL-0488,User_0488,3997,Lotfi_3997,Jardinier / Paysagiste,Entretien et aménagement des espaces verts.,Skikda,12743,3.4,36.8252292,6.8890251,2026-03-20 12:02:49,2026-04-02 12:02:49,El Hadaiek
6299,CL-1328,User_1328,79,Linda_79,Restauration de vêtements,Réparation et retouche de vêtements.,Skikda,14372,4.4,36.9124122,6.4762934,2026-09-17 19:34:16,2026-10-07 19:34:16,Beni Zid
6300,CL-1740,User_1740,2200,Lounis_2200,Charpentier,Travaux de charpente et structure.,Skikda,12822,4.6,36.6195945,7.0645888,2026-08-11 07:29:44,2026-08-14 07:29:44,Es Sebt
6301,CL-0710,User_0710,754,Fiza_754,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,11519,3.1,36.8801317,6.9077363,2026-04-13 17:28:26,2026-05-03 17:28:26,Skikda
6302,CL-0254,User_0254,3594,Racha_3594,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,10210,4.1,37.0065806,6.5690345,2026-08-19 15:08:44,2026-09-03 15:08:44,Collo
6303,CL-1612,User_1612,3988,Fiza_3988,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,6424,4.2,37.0090418,6.2844786,2026-11-03 15:25:05,2026-11-21 15:25:05,Kheneg Mayoum
6304,CL-1794,User_1794,4577,Aya_4577,Cosmétiques (Crèmes hydratantes),Fabrication de cosmétiques artisanaux.,Skikda,14464,4.1,36.8361791,6.6427952,2026-05-27 13:57:33,2026-05-30 13:57:33,Tamalous
6305,CL-0693,User_0693,274,Sami_274,Serrurier,"Ouverture, pose et dépannage de serrures.",Skikda,5329,4.6,36.8252292,6.8890251,2026-05-16 14:22:45,2026-06-14 14:22:45,El Hadaiek
6306,CL-0409,User_0409,2154,Adem_2154,Dératiseur / Désinsectiseur,Traitement contre nuisibles.,Skikda,3908,4.1,36.7388133,7.1062378,2026-10-04 01:43:55,2026-10-31 01:43:55,Azzaba
6307,CL-1127,User_1127,4791,Nassima_4791,Nettoyage professionnel (Spécialisé),Nettoyage spécialisé pour particuliers et entreprises.,Skikda,11459,3.2,36.7082508,6.7042844,2026-08-14 05:27:19,2026-08-24 05:27:19,Sidi Mezghiche
6308,CL-1426,User_1426,4005,Brahim_4005,Soudeur (Ferronnier),Travaux de soudure et ferronnerie.,Skikda,5585,3.9,36.8003477,6.9805739,2026-04-06 22:21:53,2026-04-25 22:21:53,Beni Bechir
6309,CL-0008,User_0008,1082,Mohamed_1082,Ébéniste,Création et restauration de meubles.,Skikda,12410,4.3,36.9888886,6.4592299,2026-09-17 01:38:57,2026-09-25 01:38:57,Zitouna
6310,CL-1470,User_1470,1961,Linda_1961,Organisation d'événements,Planification et gestion d'événements.,Skikda,11068,3.3,36.9097648,6.3403579,2026-07-13 05:05:52,2026-08-04 05:05:52,Oued Zehour
6311,CL-0119,User_0119,1123,Djamila_1123,Tapissier / Couturier (Linge de Maison),Confection et rénovation textile.,Skikda,8413,3.2,36.8081951,6.5668371,2026-10-22 23:20:04,2026-11-08 23:20:04,Bin El Ouiden
6312,CL-0440,User_0440,2059,Mehdi_2059,Plâtrier / Staffeur,Finition murale et décoration en plâtre.,Skikda,13960,4.8,36.8252292,6.8890251,2026-10-29 08:27:58,2026-11-18 08:27:58,El Hadaiek
6313,CL-1716,User_1716,1827,Nassima_1827,Esthéticienne à Domicile,Soins esthétiques à domicile.,Skikda,7817,3.1,37.0090418,6.2844786,2026-10-27 13:38:49,2026-11-25 13:38:49,Kheneg Mayoum
6314,CL-0923,User_0923,47,Brahim_47,Jardinier / Paysagiste,Entretien et aménagement des espaces verts.,Skikda,13740,4.9,36.7082508,6.7042844,2026-12-01 10:28:38,2026-12-24 10:28:38,Sidi Mezghiche
6315,CL-0273,User_0273,1634,Imad_1634,Piscines (Constructeur/Maintenance),Construction et entretien de piscines.,Skikda,14259,4.1,36.9304439,6.5842202,2026-08-05 20:42:40,2026-08-11 20:42:40,Kerkera
6316,CL-1707,User_1707,3276,Mustapha_3276,Jardinier / Paysagiste,Entretien et aménagement des espaces verts.,Skikda,2773,5.0,36.7082508,6.7042844,2026-10-17 02:32:01,2026-10-19 02:32:01,Sidi Mezghiche
6317,CL-0345,User_0345,962,Asma_962,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,13120,4.7,36.6939025,7.3105409,2026-07-16 16:43:18,2026-07-31 16:43:18,Bekkouche Lakhdar
6318,CL-0070,User_0070,537,Fiza_537,Esthéticienne à Domicile,Soins esthétiques à domicile.,Skikda,2082,4.3,36.4916761,6.939741,2026-11-12 13:01:47,2026-11-28 13:01:47,Ouled Hbaba
6319,CL-1013,User_1013,3096,Mohamed_3096,Antenniste,Installation et réglage d'antennes.,Skikda,10664,4.3,36.9124122,6.4762934,2026-03-17 20:33:40,2026-04-04 20:33:40,Beni Zid
6320,CL-0642,User_0642,3649,Dalila_3649,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,4447,3.1,36.8976496,7.0548176,2026-12-31 01:14:32,2026-12-31 18:00:00,Filfila
6321,CL-0453,User_0453,3001,Ismail_3001,Antenniste,Installation et réglage d'antennes.,Skikda,13522,3.5,36.7082508,6.7042844,2026-12-05 22:00:42,2026-12-30 22:00:42,Sidi Mezghiche
6322,CL-0496,User_0496,275,Djamila_275,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,9648,3.1,36.9888886,6.4592299,2026-05-28 17:07:23,2026-06-10 17:07:23,Zitouna
6323,CL-0853,User_0853,559,Yacine_559,Ébéniste,Création et restauration de meubles.,Skikda,13795,4.7,36.9124122,6.4762934,2026-06-24 07:43:25,2026-07-19 07:43:25,Beni Zid
6324,CL-0227,User_0227,2967,Djamila_2967,Coiffure à Domicile,Coiffure à domicile.,Skikda,5750,4.1,36.9888886,6.4592299,2026-07-26 17:45:15,2026-08-09 17:45:15,Zitouna
6325,CL-1418,User_1418,3367,Aymen_3367,Piscines (Constructeur/Maintenance),Construction et entretien de piscines.,Skikda,4543,4.9,36.4916761,6.939741,2026-01-27 10:30:46,2026-01-31 10:30:46,Ouled Hbaba
6326,CL-1731,User_1731,1093,Amal_1093,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,7881,3.1,36.8003477,6.9805739,2026-01-24 12:03:48,2026-01-25 12:03:48,Beni Bechir
6327,CL-0629,User_0629,3150,Nassim_3150,Ébéniste,Création et restauration de meubles.,Skikda,3153,3.1,36.9949643,6.3424894,2026-04-30 23:26:56,2026-05-25 23:26:56,Ouled Attia
6328,CL-0351,User_0351,4317,Sofiane_4317,Serrurier,"Ouverture, pose et dépannage de serrures.",Skikda,9487,3.8,36.7792138,7.1724216,2026-04-11 12:31:23,2026-05-02 12:31:23,Djendel Saadi Mohamed
6329,CL-1143,User_1143,879,Hiba_879,Fabrication de Bougies,Fabrication artisanale de bougies.,Skikda,2753,4.5,36.8441177,6.929106,2026-03-17 10:35:33,2026-04-08 10:35:33,Hamadi Krouma
6330,CL-1682,User_1682,3633,Sabrina_3633,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,3500,3.8,36.8441177,6.929106,2026-01-05 05:09:53,2026-01-26 05:09:53,Hamadi Krouma
6331,CL-0412,User_0412,2066,Amal_2066,Décorateur d'intérieur,Aménagement et décoration intérieure.,Skikda,8222,4.9,36.8168179,6.780452,2026-12-14 14:01:04,2026-12-27 14:01:04,Bouchtata
6332,CL-0661,User_0661,1103,Chahinez_1103,Restauration de vêtements,Réparation et retouche de vêtements.,Skikda,2088,3.3,36.8200545,6.3880209,2026-07-24 01:02:31,2026-08-16 01:02:31,Ouldja Boulballout
6333,CL-0586,User_0586,3682,Badr_3682,Antenniste,Installation et réglage d'antennes.,Skikda,4975,4.5,36.9888886,6.4592299,2026-04-12 22:34:01,2026-04-15 22:34:01,Zitouna
6334,CL-0542,User_0542,1051,Mounir_1051,Électricien,Installation et maintenance électrique.,Skikda,10498,4.2,36.6043041,6.7323529,2026-02-23 01:14:30,2026-03-13 01:14:30,Aïn Bouziane
6335,CL-0830,User_0830,4886,Mokhtar_4886,Jardinier / Paysagiste,Entretien et aménagement des espaces verts.,Skikda,12937,3.4,36.8976496,7.0548176,2026-08-25 16:43:00,2026-09-01 16:43:00,Filfila
6336,CL-0327,User_0327,2210,Mounia_2210,Soutien Scolaire,Cours de soutien et accompagnement scolaire.,Skikda,7752,4.9,36.8992518,6.7934365,2026-10-02 05:50:26,2026-10-03 05:50:26,Aïn Zouit
6337,CL-1558,User_1558,58,Samia_58,Restauration de vêtements,Réparation et retouche de vêtements.,Skikda,8926,3.1,36.6514052,6.8360907,2026-07-13 17:27:47,2026-07-16 17:27:47,El Harrouch
6338,CL-1191,User_1191,3960,Rachid_3960,Chauffagiste,Installation et entretien de chauffage.,Skikda,3232,3.8,36.6939025,7.3105409,2026-03-29 12:02:16,2026-04-05 12:02:16,Bekkouche Lakhdar
6339,CL-1885,User_1885,3528,Ahmed_3528,Climatisation / Frigoriste,Pose et maintenance de climatisation.,Skikda,8987,3.6,37.0065806,6.5690345,2026-09-28 22:26:55,2026-10-27 22:26:55,Collo
6340,CL-1733,User_1733,2888,Omar_2888,Ébéniste,Création et restauration de meubles.,Skikda,1889,4.9,36.9888886,6.4592299,2026-05-21 16:32:38,2026-06-02 16:32:38,Zitouna
6341,CL-1846,User_1846,4445,Lamia_4445,Coiffure à Domicile,Coiffure à domicile.,Skikda,4939,3.5,36.7792138,7.1724216,2026-06-06 10:15:34,2026-06-14 10:15:34,Djendel Saadi Mohamed
6342,CL-0121,User_0121,1672,Mustapha_1672,Chauffagiste,Installation et entretien de chauffage.,Skikda,8767,4.1,36.8081951,6.5668371,2026-07-01 05:25:14,2026-07-29 05:25:14,Bin El Ouiden
6343,CL-1821,User_1821,2161,Hamza_2161,Carreleur,Pose et réparation de carrelage.,Skikda,7223,3.3,36.9888886,6.4592299,2026-09-12 21:53:14,2026-10-03 21:53:14,Zitouna
6344,CL-0015,User_0015,4521,Nabil_4521,Chauffagiste,Installation et entretien de chauffage.,Skikda,14264,4.6,36.4916761,6.939741,2026-05-18 17:53:04,2026-05-28 17:53:04,Ouled Hbaba
6345,CL-0488,User_0488,4361,Majda_4361,Restauration de vêtements,Réparation et retouche de vêtements.,Skikda,1867,4.4,36.6514052,6.8360907,2026-01-06 19:39:53,2026-01-30 19:39:53,El Harrouch
6346,CL-1108,User_1108,3397,Samir_3397,Maçon,Travaux de maçonnerie générale.,Skikda,4659,3.9,36.6514052,6.8360907,2026-10-08 10:36:15,2026-10-14 10:36:15,El Harrouch
6347,CL-1059,User_1059,4714,Badr_4714,Chauffagiste,Installation et entretien de chauffage.,Skikda,7568,4.2,36.7331778,7.2219657,2026-06-14 17:21:27,2026-07-08 17:21:27,Aïn Charchar
6348,CL-0258,User_0258,1556,Rima_1556,Coiffure à Domicile,Coiffure à domicile.,Skikda,13371,3.6,37.0090418,6.2844786,2026-01-23 09:34:31,2026-02-13 09:34:31,Kheneg Mayoum
6349,CL-1407,User_1407,3914,Yousra_3914,Fabrication de parfums,Création artisanale de parfums.,Skikda,3733,3.0,36.7331778,7.2219657,2026-12-27 11:05:23,2026-12-31 18:00:00,Aïn Charchar
6350,CL-1581,User_1581,244,Walid_244,Réparation Électroménager,Réparation d'appareils électroménagers.,Skikda,8655,4.4,36.9949643,6.3424894,2026-03-24 21:36:47,2026-03-30 21:36:47,Ouled Attia
6351,CL-0562,User_0562,4753,Sabrina_4753,Cosmétiques (Crèmes hydratantes),Fabrication de cosmétiques artisanaux.,Skikda,7559,4.6,36.9304439,6.5842202,2026-02-21 22:24:33,2026-03-22 22:24:33,Kerkera
6352,CL-0550,User_0550,3525,Rachid_3525,Chauffagiste,Installation et entretien de chauffage.,Skikda,9770,4.3,36.9888886,6.4592299,2026-01-04 01:30:17,2026-01-30 01:30:17,Zitouna
6353,CL-1716,User_1716,4148,Fiza_4148,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,9659,4.0,36.9888886,6.4592299,2026-09-03 07:06:27,2026-09-04 07:06:27,Zitouna
6354,CL-1021,User_1021,1441,Sarah_1441,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,3219,3.8,36.8441177,6.929106,2026-08-27 18:17:59,2026-09-26 18:17:59,Hamadi Krouma
6355,CL-1580,User_1580,3088,Fouad_3088,Réparation Électroménager,Réparation d'appareils électroménagers.,Skikda,13707,3.8,36.8168179,6.780452,2026-12-09 11:00:42,2026-12-28 11:00:42,Bouchtata
6356,CL-0767,User_0767,3160,Mustapha_3160,Étanchéiste,Traitement et protection contre les infiltrations.,Skikda,3238,3.1,36.9304439,6.5842202,2026-11-17 09:51:48,2026-12-10 09:51:48,Kerkera
6357,CL-0899,User_0899,2827,Nour_2827,Nettoyage professionnel (Spécialisé),Nettoyage spécialisé pour particuliers et entreprises.,Skikda,2807,3.2,37.0310788,7.2566883,2026-12-22 22:58:58,2026-12-31 18:00:00,El Marsa
6358,CL-0371,User_0371,4947,Mounia_4947,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,10824,4.0,36.8600024,7.2917539,2026-02-26 00:06:58,2026-02-28 00:06:58,Ben Azzouz
6359,CL-1088,User_1088,1328,Badr_1328,Soudeur (Ferronnier),Travaux de soudure et ferronnerie.,Skikda,1774,4.6,36.6439118,6.6281274,2026-11-12 13:46:20,2026-11-17 13:46:20,Beni Oulbane
6360,CL-0047,User_0047,4510,Rachid_4510,Chauffagiste,Installation et entretien de chauffage.,Skikda,8489,3.0,37.0310788,7.2566883,2026-06-05 05:23:01,2026-06-06 05:23:01,El Marsa
6361,CL-0123,User_0123,3064,Houda_3064,Traiteur / Pâtissier,Préparation de plats et pâtisseries.,Skikda,5992,4.5,36.7044252,6.8563693,2026-12-27 15:39:06,2026-12-28 15:39:06,Salah Bouchaour
6362,CL-1710,User_1710,3715,Reda_3715,Maçon,Travaux de maçonnerie générale.,Skikda,3810,4.4,37.0470382,6.4205306,2026-08-04 07:41:47,2026-08-04 07:41:47,Kanoua
6363,CL-1286,User_1286,737,Salah_737,Climatisation / Frigoriste,Pose et maintenance de climatisation.,Skikda,11223,4.4,37.0065806,6.5690345,2026-06-18 06:28:15,2026-07-15 06:28:15,Collo
6364,CL-0137,User_0137,179,Rayan_179,Maçon,Travaux de maçonnerie générale.,Skikda,13895,3.9,36.6195945,7.0645888,2026-10-06 18:59:21,2026-10-13 18:59:21,Es Sebt
6365,CL-0744,User_0744,836,Salah_836,Antenniste,Installation et réglage d'antennes.,Skikda,10569,4.1,36.7003588,6.5076167,2026-06-02 13:27:35,2026-06-22 13:27:35,Oum Toub
6366,CL-0072,User_0072,2920,Ryad_2920,Piscines (Constructeur/Maintenance),Construction et entretien de piscines.,Skikda,10782,3.4,36.8600024,7.2917539,2026-12-06 12:43:22,2026-12-21 12:43:22,Ben Azzouz
6367,CL-1963,User_1963,3423,Khaled_3423,Peintre,Travaux de peinture intérieure et extérieure.,Skikda,10550,4.0,36.9304439,6.5842202,2026-01-27 09:49:12,2026-02-03 09:49:12,Kerkera
6368,CL-0175,User_0175,809,Chiraz_809,Aide-Ménagère Spécialisée,Services ménagers spécialisés.,Skikda,14150,3.8,37.0017763,6.5133033,2026-12-15 22:57:29,2026-12-31 18:00:00,Cheraïa
6369,CL-0468,User_0468,1929,Anis_1929,Maçon,Travaux de maçonnerie générale.,Skikda,12426,3.8,36.5864148,6.9120702,2026-06-11 17:24:00,2026-06-23 17:24:00,Zerdaza
